,-1,0,1,Confidence,ExpertID,SymbolID,TransID
226,0.5,0.5,0.0,2,1849,S8195195,50.0
227,0.583333333333,0.25,0.166666666667,2,2253,S8195195,50.0
228,0.0,0.666666666667,0.333333333333,2,3217,S8195195,50.0
229,0.375,0.375,0.25,2,3339,S8195195,50.0
230,0.444444444444,0.333333333333,0.222222222222,2,3785,S8195195,50.0
231,0.166666666667,0.166666666667,0.666666666667,2,3803,S8195195,50.0
232,0.5,0.5,0.0,2,4487,S8195195,50.0
233,0.25,0.25,0.5,2,4640,S8195195,50.0
234,0.5,0.5,0.0,2,12195,S8195195,50.0
235,0.25,0.5,0.25,2,26561,S8195195,50.0
236,0.5,0.5,0.0,2,389,S840140,51.0
237,0.5,0.5,0.0,2,954,S840140,51.0
238,0.3,0.3,0.4,2,1081,S840140,51.0
239,0.0,0.0,1.0,0,373,S4729863,52.0
240,0.142857142857,0.142857142857,0.714285714286,2,3775,S4729863,52.0
241,0.4,0.3,0.3,2,847,S448588,53.0
242,0.0,1.0,0.0,0,4348,S448588,53.0
243,1.0,0.0,0.0,0,455,S7097194,54.0
244,0.0,1.0,0.0,2,4458,S7097194,54.0
245,0.0,0.0,1.0,0,588,S26301203,55.0
246,0.0,0.0,1.0,0,621,S26301203,55.0
247,0.615384615385,0.384615384615,0.0,2,1049,S26301203,55.0
248,0.552631578947,0.184210526316,0.263157894737,2,1709,S26301203,55.0
249,0.3,0.3,0.4,2,2208,S26301203,55.0
250,0.5,0.2,0.3,2,3106,S26301203,55.0
251,0.0,1.0,0.0,0,1511,S39271195,56.0
252,0.299065420561,0.299065420561,0.401869158879,2,1710,S39271195,56.0
253,0.4,0.333333333333,0.266666666667,2,3359,S39271195,56.0
254,0.125,0.75,0.125,2,4178,S239745,57.0
255,0.571428571429,0.0,0.428571428571,2,440,S46582110,58.0
256,0.571428571429,0.0,0.428571428571,2,1212,S46582110,58.0
257,0.2,0.2,0.6,2,4148,S46582110,58.0
258,0.333333333333,0.333333333333,0.333333333333,2,4173,S46582110,58.0
259,0.666666666667,0.0,0.333333333333,2,4317,S46582110,58.0
260,0.777777777778,0.0,0.222222222222,2,4408,S46582110,58.0
261,0.545454545455,0.0,0.454545454545,2,3167,S2349116,59.0
262,0.0833333333333,0.0833333333333,0.833333333333,2,3657,S2349116,59.0
263,0.357142857143,0.285714285714,0.357142857143,2,1671,S39807105,60.0
264,0.302469135802,0.363636363636,0.333894500561,2,1035,S38927421,61.0
265,0.358377014172,0.344593282858,0.29702970297,2,1674,S38927421,61.0
266,0.4375,0.0625,0.5,2,3006,S38927421,61.0
267,0.409302325581,0.390697674419,0.2,2,3097,S38927421,61.0
268,0.5,0.5,0.0,2,3883,S38927421,61.0
269,0.5,0.166666666667,0.333333333333,2,4046,S38927421,61.0
270,0.25,0.25,0.5,2,606,S32935187,62.0
271,0.125,0.125,0.75,2,877,S32935187,62.0
272,0.214285714286,0.214285714286,0.571428571429,2,4213,S32935187,62.0
273,0.166666666667,0.666666666667,0.166666666667,2,25062,S32935187,62.0
274,1.0,0.0,0.0,2,352,S3940295,63.0
275,0.25,0.25,0.5,2,793,S3940295,63.0
276,0.25,0.25,0.5,2,949,S19655115,64.0
277,0.5,0.5,0.0,2,8593,S19655115,64.0
278,0.285714285714,0.5,0.214285714286,2,13455,S19655115,64.0
279,0.25,0.25,0.5,2,1567,S3703545,65.0
280,1.0,0.0,0.0,0,2215,S3703545,65.0
281,0.0,1.0,0.0,0,3442,S3703545,65.0
282,0.0,0.0,1.0,0,3292,S1139883,66.0
283,0.5,0.5,0.0,2,3432,S1139883,66.0
284,0.352272727273,0.352272727273,0.295454545455,2,4365,S1139883,66.0
285,0.5,0.25,0.25,2,2309,S11796143,67.0
286,0.375,0.25,0.375,2,8593,S11796143,67.0
287,0.125,0.75,0.125,2,1669,S1627863,68.0
288,0.166666666667,0.166666666667,0.666666666667,2,3457,S421751,69.0
289,0.444444444444,0.222222222222,0.333333333333,2,4128,S421751,69.0
290,0.125,0.75,0.125,2,22325,S421751,69.0
291,0.0,0.5,0.5,2,294,S3900156,70.0
292,0.345679012346,0.222222222222,0.432098765432,2,360,S3900156,70.0
293,0.0,1.0,0.0,0,1184,S3900156,70.0
294,0.25,0.25,0.5,2,865,S45649240,71.0
295,0.268456375839,0.268456375839,0.463087248322,2,1700,S45649240,71.0
296,0.428571428571,0.142857142857,0.428571428571,2,1049,S6362142,72.0
297,0.4,0.4,0.2,2,2208,S6362142,72.0
298,0.25,0.5,0.25,2,1219,S2267887,73.0
299,0.444444444444,0.222222222222,0.333333333333,2,865,S31194227,74.0
300,0.753048780488,0.0594512195122,0.1875,2,1700,S31194227,74.0
301,0.0,0.0,1.0,2,14935,S31194227,74.0
302,0.4,0.2,0.4,2,304,S43958155,75.0
303,0.337662337662,0.253246753247,0.409090909091,2,1712,S43958155,75.0
304,0.25,0.25,0.5,2,879,S45397242,76.0
305,0.333333333333,0.333333333333,0.333333333333,2,4173,S46582110,77.0
306,0.5,0.0,0.5,2,1343,S3066798,78.0
307,0.6,0.0,0.4,2,1988,S3066798,78.0
308,0.714285714286,0.0,0.285714285714,2,3206,S3066798,78.0
309,0.0,0.0,1.0,0,3869,S3066798,78.0
310,0.421052631579,0.2,0.378947368421,2,497,S5265154,79.0
311,0.369047619048,0.261904761905,0.369047619048,2,1710,S5265154,79.0
312,0.3,0.2,0.5,2,3359,S5265154,79.0
313,0.3,0.3,0.4,2,3897,S5265154,79.0
314,0.0,0.0,1.0,0,30301,S4789820,80.0
315,0.0,1.0,0.0,0,5002,S32042162,81.0
316,0.0,0.0,1.0,0,1091,S2596037,82.0
317,0.0,0.0,1.0,0,2091,S2596037,82.0
318,0.392857142857,0.5,0.107142857143,2,1185,S36074187,83.0
319,0.333333333333,0.333333333333,0.333333333333,2,1662,S36074187,83.0
320,0.375,0.375,0.25,2,1791,S36074187,83.0
321,0.0,0.0,1.0,0,1927,S36074187,83.0
322,0.363636363636,0.30303030303,0.333333333333,2,1955,S36074187,83.0
323,0.0,1.0,0.0,0,2080,S36074187,83.0
324,0.4,0.4,0.2,2,2300,S36074187,83.0
325,0.194444444444,0.555555555556,0.25,2,4175,S36074187,83.0
326,0.666666666667,0.166666666667,0.166666666667,2,4487,S36074187,83.0
327,0.294117647059,0.294117647059,0.411764705882,2,296,S7458399,84.0
328,0.22619047619,0.22619047619,0.547619047619,2,603,S7458399,84.0
329,0.321428571429,0.321428571429,0.357142857143,2,930,S7458399,84.0
330,0.333333333333,0.333333333333,0.333333333333,2,941,S7458399,84.0
331,0.0,0.0,1.0,2,1209,S7458399,84.0
332,0.136363636364,0.136363636364,0.727272727273,2,1455,S7458399,84.0
333,0.3125,0.3125,0.375,2,1704,S7458399,84.0
334,0.5,0.166666666667,0.333333333333,2,1732,S7458399,84.0
335,0.277777777778,0.277777777778,0.444444444444,2,1831,S7458399,84.0
336,0.25,0.25,0.5,2,1892,S7458399,84.0
337,0.263157894737,0.210526315789,0.526315789474,2,1936,S7458399,84.0
338,0.5,0.0,0.5,2,2252,S7458399,84.0
339,0.6,0.0,0.4,2,3052,S7458399,84.0
340,0.491228070175,0.333333333333,0.175438596491,2,3054,S7458399,84.0
341,0.225,0.225,0.55,2,3057,S7458399,84.0
342,0.1875,0.1875,0.625,2,3134,S7458399,84.0
343,0.1875,0.1875,0.625,2,3154,S7458399,84.0
344,0.35,0.35,0.3,2,3461,S7458399,84.0
345,0.636363636364,0.0,0.363636363636,2,3636,S7458399,84.0
346,0.0,0.0,1.0,2,3830,S7458399,84.0
347,0.2,0.2,0.6,2,4086,S7458399,84.0
348,0.1875,0.1875,0.625,2,4309,S7458399,84.0
349,0.4,0.4,0.2,2,4486,S7458399,84.0
350,0.166666666667,0.277777777778,0.555555555556,2,4545,S7458399,84.0
351,0.0,0.0,1.0,0,8729,S7458399,84.0
352,0.166666666667,0.166666666667,0.666666666667,2,15087,S7458399,84.0
353,0.25,0.25,0.5,2,15211,S7458399,84.0
354,0.5,0.0,0.5,2,22617,S7458399,84.0
355,0.0,0.0,1.0,2,22626,S7458399,84.0
356,0.0,0.0,1.0,0,24119,S7458399,84.0
357,0.25,0.25,0.5,2,24125,S7458399,84.0
358,0.321428571429,0.357142857143,0.321428571429,2,342,S3350188,85.0
359,0.857142857143,0.142857142857,0.0,2,430,S3350188,85.0
360,0.4,0.4,0.2,2,713,S3350188,85.0
361,0.0,0.0,1.0,0,881,S3350188,85.0
362,0.444444444444,0.222222222222,0.333333333333,2,1078,S3350188,85.0
363,0.357142857143,0.285714285714,0.357142857143,2,1864,S3350188,85.0
364,0.333333333333,0.333333333333,0.333333333333,2,2022,S3350188,85.0
365,0.0,0.0,1.0,0,3077,S3350188,85.0
366,0.307692307692,0.333333333333,0.358974358974,2,3104,S3350188,85.0
367,0.333333333333,0.333333333333,0.333333333333,2,3105,S3350188,85.0
368,0.454545454545,0.454545454545,0.0909090909091,2,3485,S3350188,85.0
369,0.333333333333,0.333333333333,0.333333333333,2,4527,S3350188,85.0
370,0.0,0.5,0.5,2,3209,S4936756,86.0
371,0.0,1.0,0.0,2,3116,S6362142,87.0
372,0.5,0.0,0.5,2,1394,S110280,88.0
373,1.0,0.0,0.0,2,3622,S3229194,89.0
374,0.5,0.5,0.0,2,3679,S3229194,89.0
375,0.6,0.0,0.4,2,3813,S3229194,89.0
376,1.0,0.0,0.0,2,8663,S3229194,89.0
377,1.0,0.0,0.0,2,25536,S3229194,89.0
378,0.125,0.125,0.75,2,3457,S1444370,90.0
379,0.269230769231,0.461538461538,0.269230769231,2,3813,S1444370,90.0
380,0.708333333333,0.25,0.0416666666667,2,4225,S30331217,91.0
381,0.0,0.0,1.0,0,4617,S30331217,91.0
382,0.409090909091,0.181818181818,0.409090909091,2,21958,S30331217,91.0
383,0.375,0.375,0.25,2,3502,S42169153,92.0
384,0.5,0.5,0.0,2,4213,S42169153,92.0
385,0.285714285714,0.428571428571,0.285714285714,2,847,S1813783,93.0
386,0.266666666667,0.4,0.333333333333,2,3703,S1813783,93.0
387,0.301470588235,0.301470588235,0.397058823529,2,510,S19087292,94.0
388,0.18,0.12,0.7,2,736,S19087292,94.0
389,0.0,0.0,1.0,0,942,S19087292,94.0
390,0.277777777778,0.277777777778,0.444444444444,2,1530,S19087292,94.0
391,0.317073170732,0.317073170732,0.365853658537,2,1709,S19087292,94.0
392,0.25,0.25,0.5,2,3112,S19087292,94.0
393,0.409090909091,0.409090909091,0.181818181818,2,3144,S19087292,94.0
394,0.375,0.375,0.25,2,3173,S19087292,94.0
395,0.0,0.0,1.0,0,4481,S19087292,94.0
396,0.4375,0.4375,0.125,2,1715,S36348162,95.0
397,0.5,0.5,0.0,2,2135,S36348162,95.0
398,0.235294117647,0.235294117647,0.529411764706,2,3305,S36348162,95.0
399,0.333333333333,0.333333333333,0.333333333333,2,3503,S36348162,95.0
400,0.347826086957,0.347826086957,0.304347826087,2,869,S23548466,96.0
401,0.0,0.0,1.0,0,932,S23548466,96.0
402,0.0,0.0,1.0,0,1460,S23548466,96.0
403,0.0,0.0,1.0,0,1497,S23548466,96.0
404,0.41627543036,0.222222222222,0.361502347418,2,1717,S23548466,96.0
405,0.340909090909,0.454545454545,0.204545454545,2,1914,S23548466,96.0
406,0.0,0.0,1.0,0,3274,S23548466,96.0
407,0.0,1.0,0.0,0,3326,S23548466,96.0
408,0.0,1.0,0.0,0,3568,S23548466,96.0
409,0.0,1.0,0.0,0,4989,S23548466,96.0
410,0.333333333333,0.296296296296,0.37037037037,2,3030,S2349116,97.0
411,0.333333333333,0.666666666667,0.0,2,3042,S2349116,97.0
412,0.0,1.0,0.0,2,4319,S1422627,98.0
413,0.5,0.0,0.5,2,3195,S4177747,99.0
414,0.375,0.25,0.375,2,1049,S2910271,100.0
415,0.0,0.0,1.0,2,1709,S2910271,100.0
416,0.25,0.25,0.5,2,291,S3398867,101.0
417,0.25,0.5,0.25,2,1218,S3398867,101.0
418,0.25,0.25,0.5,2,1900,S3398867,101.0
419,0.41627543036,0.222222222222,0.361502347418,2,1717,S23548466,102.0
420,0.4375,0.125,0.4375,2,2144,S23548466,102.0
421,0.625,0.125,0.25,2,2193,S23548466,102.0
422,0.0,0.0,1.0,0,3142,S23548466,102.0
423,0.0,0.0,1.0,0,4626,S23548466,102.0
424,0.25,0.25,0.5,2,851,S4667975,103.0
425,0.214285714286,0.214285714286,0.571428571429,2,4245,S4667975,103.0
426,0.364583333333,0.375,0.260416666667,2,4516,S4667975,103.0
427,0.5,0.5,0.0,2,1567,S4206199,104.0
428,0.5,0.0,0.5,2,3199,S44420110,105.0
429,0.0,0.0,1.0,2,3802,S44420110,105.0
430,0.0,0.0,1.0,0,1047,S536481,106.0
431,0.5,0.166666666667,0.333333333333,2,1530,S2910271,107.0
432,0.333333333333,0.333333333333,0.333333333333,2,3114,S2910271,107.0
433,1.0,0.0,0.0,2,8593,S2910271,107.0
434,0.4,0.333333333333,0.266666666667,2,4640,S448588,108.0
435,0.444444444444,0.222222222222,0.333333333333,2,2131,S24639118,109.0
436,0.0,0.0,1.0,2,8593,S24639118,109.0
437,0.333333333333,0.5,0.166666666667,2,585,S4185678,110.0
438,0.5,0.0,0.5,2,1662,S6788160,111.0
439,0.1,0.1,0.8,2,3378,S6788160,111.0
440,0.222222222222,0.111111111111,0.666666666667,2,3563,S6788160,111.0
441,0.571428571429,0.0,0.428571428571,2,4175,S6788160,111.0
442,0.0,0.0,1.0,2,15026,S6788160,111.0
443,0.75,0.0,0.25,2,270,S2645309,112.0
444,0.428571428571,0.5,0.0714285714286,2,296,S2645309,112.0
