Buy,Hold,Sell,Confidence,label
0.4478064316,0.446567458047,0.105626110353,0.385472594359,Buy
0.543642804896,0.356398827258,0.099958367846,0.385472594359,Buy
0.338268243086,0.434831223564,0.22690053335,0.385472594359,Sell
0.404170875485,0.495427801629,0.100401322886,0.297751341622,Hold
0.371227501594,0.474294312015,0.154478186391,0.385472594359,Hold
0.433301281381,0.566698718619,0.0,0.0345875834125,Hold
0.529873450585,0.470126549415,0.0,0.210030088886,Buy
0.422657357707,0.459141994994,0.1182006473,0.385472594359,Sell
0.236554210895,0.340941347694,0.422504441411,0.385472594359,Sell
0.390382712877,0.515049148352,0.0945681387711,0.385472594359,Hold
0.575882281915,0.38252953289,0.0415881851953,0.385472594359,Buy
0.328638512228,0.400525307381,0.270836180392,0.385472594359,Sell
0.436908499579,0.387886285629,0.175205214791,0.385472594359,Sell
0.356523353967,0.495509006752,0.147967639281,0.385472594359,Hold
0.292888136416,0.524026605639,0.183085257945,0.385472594359,Sell
0.487303292867,0.481666765895,0.0310299412386,0.210030088886,Buy
0.377826738516,0.535289426016,0.086883835468,0.210030088886,Sell
0.312663861915,0.667846413326,0.0194897247588,0.210030088886,Hold
0.368779905056,0.490056383469,0.141163711474,0.268510924043,Sell
0.382728191181,0.516985368479,0.100286440339,0.268510924043,Buy
0.289367266071,0.657819678753,0.0528130551764,0.385472594359,Hold
0.401755682959,0.378497298042,0.219747018998,0.385472594359,Buy
0.508621464833,0.35854569942,0.132832835747,0.385472594359,Buy
0.387448654256,0.461656902383,0.150894443361,0.385472594359,Buy
0.353746911057,0.469670985873,0.17658210307,0.385472594359,Hold
0.446548977905,0.473602712483,0.0798483096119,0.385472594359,Sell
0.342180321247,0.393754402871,0.264065275882,0.385472594359,Sell
0.337150506469,0.516984864949,0.145864628582,0.385472594359,Hold
0.412086965028,0.538251463916,0.0496615710553,0.151549253728,Hold
0.342078893707,0.535655871163,0.12226523513,0.268510924043,Hold
0.368586848836,0.446567458047,0.184845693117,0.385472594359,Buy
0.289367266071,0.657819678753,0.0528130551764,0.385472594359,Hold
0.394993376424,0.501336552304,0.103670071272,0.385472594359,Hold
0.4205383707,0.529871252451,0.0495903768497,0.268510924043,Hold
0.440008530836,0.450466408429,0.109525060735,0.385472594359,Hold
0.369341321052,0.455621124649,0.175037554299,0.385472594359,Buy
0.342180321247,0.5521935684,0.105626110353,0.385472594359,Sell
0.450740490221,0.380610774415,0.168648735364,0.385472594359,Buy
0.407476462193,0.436690730845,0.155832806962,0.385472594359,Hold
0.4478064316,0.446567458047,0.105626110353,0.385472594359,Buy
0.377389024698,0.481776161498,0.140834813804,0.385472594359,Hold
0.410673056396,0.395026478743,0.194300464861,0.297751341622,Buy
0.410625511302,0.442543606224,0.146830882474,0.385472594359,Hold
0.433301281381,0.566698718619,0.0,0.0345875834125,Hold
0.393190703047,0.606809296953,0.0,0.0345875834125,Buy
0.433301281381,0.566698718619,0.0,0.0345875834125,Sell
0.352085577199,0.518366282287,0.129548140514,0.307498147482,Hold
0.457074730407,0.430587280971,0.112337988622,0.362834851717,Buy
0.362415443437,0.490390458281,0.147194098283,0.326991759201,Sell
0.4478064316,0.5521935684,0.0,0.385472594359,Buy
0.236554210895,0.763445789105,0.0,0.385472594359,Hold
0.4478064316,0.340941347694,0.211252220705,0.385472594359,Buy
0.270354566207,0.383191791836,0.346453641957,0.385472594359,Sell
0.451868974306,0.464848900224,0.0832821254705,0.385472594359,Buy
0.364358336553,0.475338355165,0.160303308282,0.268510924043,Sell
0.289367266071,0.525787040812,0.184845693117,0.385472594359,Hold
0.367329395141,0.515978901993,0.116691702866,0.385472594359,Buy
0.413317079998,0.486387163827,0.100295756175,0.307498147482,Sell
0.34088588362,0.500027732037,0.159086384343,0.385472594359,Sell
0.398336073765,0.553112480906,0.0485514453286,0.139853086696,Hold
0.314795774119,0.544369412078,0.140834813804,0.385472594359,Sell
0.236554210895,0.763445789105,0.0,0.385472594359,Hold
0.4478064316,0.340941347694,0.211252220705,0.385472594359,Sell
0.527026014365,0.393754402871,0.0792195827646,0.385472594359,Buy
0.412597728149,0.481776161498,0.105626110353,0.385472594359,Buy
0.403234970658,0.469003927464,0.127761101877,0.24511858998,Sell
0.424124387017,0.459141994994,0.116733617989,0.385472594359,Buy
0.236554210895,0.5521935684,0.211252220705,0.385472594359,Hold
0.553432541953,0.340941347694,0.105626110353,0.385472594359,Buy
0.433301281381,0.566698718619,0.0,0.0345875834125,Sell
0.330444086764,0.411358754596,0.25819715864,0.385472594359,Sell
0.349222061938,0.481776161498,0.169001776564,0.385472594359,Buy
0.518223838502,0.387886285629,0.093889875869,0.385472594359,Buy
0.306971617797,0.5521935684,0.140834813804,0.385472594359,Buy
0.523454845872,0.35878042411,0.117764730019,0.385472594359,Buy
0.381278788915,0.47937993289,0.139341278196,0.285219734089,Buy
0.301103500555,0.618698897141,0.0801976023048,0.385472594359,Hold
0.387080403834,0.453777847595,0.159141748571,0.385472594359,Hold
0.289367266071,0.5521935684,0.158439165529,0.385472594359,Hold
0.330444086764,0.505248630465,0.164307282771,0.385472594359,Sell
0.473156698085,0.412767102734,0.114076199181,0.385472594359,Buy
0.481606786913,0.414879624941,0.103513588146,0.385472594359,Buy
0.377389024698,0.481776161498,0.140834813804,0.385472594359,Hold
0.306971617797,0.5521935684,0.140834813804,0.385472594359,Buy
0.449510078541,0.445715634577,0.104774286882,0.385472594359,Buy
0.321055099177,0.491165149085,0.187779751738,0.385472594359,Hold
0.278804655036,0.548352618933,0.172842726032,0.385472594359,Sell
0.504667650572,0.39586305599,0.099469293438,0.385472594359,Buy
0.236554210895,0.594444012541,0.169001776564,0.385472594359,Hold
0.393190703047,0.606809296953,0.0,0.0345875834125,Hold
0.433301281381,0.566698718619,0.0,0.0345875834125,Buy
0.342180321247,0.605006623576,0.0528130551764,0.385472594359,Hold
0.500832872858,0.352677582178,0.146489544964,0.385472594359,Buy
0.349644513475,0.505885687617,0.144469798907,0.341611967991,Hold
0.236554210895,0.5521935684,0.211252220705,0.385472594359,Sell
0.32423189545,0.584565298086,0.0912028064638,0.326991759201,Hold
0.412597728149,0.446567458047,0.140834813804,0.385472594359,Sell
0.402595255578,0.51010316382,0.0873015806021,0.385472594359,Buy
0.33170055422,0.524689357704,0.143610088076,0.385472594359,Hold
0.434332212566,0.461244167119,0.104423620314,0.31529559217,Sell
0.371764134886,0.450683929007,0.177551936107,0.385472594359,Buy
0.296911988239,0.522014679728,0.181073332033,0.385472594359,Sell
0.296911988239,0.522014679728,0.181073332033,0.385472594359,Hold
0.236554210895,0.5521935684,0.211252220705,0.385472594359,Sell
0.398584087233,0.42309498908,0.178320923687,0.385472594359,Hold
0.377389024698,0.481776161498,0.140834813804,0.385472594359,Hold
0.393190703047,0.606809296953,0.0,0.0345875834125,Sell
0.266733099567,0.520757226033,0.2125096744,0.385472594359,Buy
0.497098616431,0.432483976667,0.0704174069018,0.385472594359,Buy
0.338476151591,0.45975612112,0.201767727288,0.335346164224,Sell
0.511316857373,0.462764176315,0.0259189663124,0.24511858998,Buy
0.342591397449,0.526217540647,0.131191061904,0.297751341622,Sell
0.433301281381,0.566698718619,0.0,0.0345875834125,Hold
0.332153586674,0.504939221824,0.162907191503,0.210030088886,Sell
0.445685095985,0.441681211546,0.11263369247,0.385472594359,Hold
0.483015135051,0.376150051145,0.140834813804,0.385472594359,Buy
0.494457963673,0.403143390458,0.10239864587,0.385472594359,Buy
0.659058652306,0.340941347694,0.0,0.385472594359,Buy
0.467688993549,0.436626177073,0.0956848293783,0.385472594359,Buy
0.363305543318,0.446567458047,0.190126998635,0.385472594359,Sell
0.46467726867,0.412825783907,0.122496947423,0.385472594359,Sell
0.379292197858,0.480824574918,0.139883227224,0.385472594359,Buy
0.568986218479,0.413020130132,0.017993651389,0.297751341622,Buy
0.357269765583,0.522014679728,0.120715554689,0.385472594359,Hold
0.385323380405,0.477808983644,0.13686763595,0.385472594359,Sell
0.334356164925,0.411358754596,0.254285080479,0.385472594359,Hold
0.470816354855,0.426214756352,0.102968888792,0.385472594359,Buy
0.343008761329,0.567036453188,0.0899547854834,0.385472594359,Hold
0.276595481486,0.494255867849,0.229148650665,0.385472594359,Hold
0.438417444013,0.451261951841,0.110320604146,0.385472594359,Buy
0.236554210895,0.5521935684,0.211252220705,0.385472594359,Sell
0.404556782897,0.52304002088,0.0724031962233,0.210030088886,Hold
0.473156698085,0.423564438459,0.103278863456,0.385472594359,Sell
0.425912765605,0.447154269771,0.126932964624,0.385472594359,Buy
0.3409492477,0.502325197182,0.156725555118,0.385472594359,Hold
0.402336906001,0.469302220847,0.128360873152,0.385472594359,Buy
0.4478064316,0.428963106322,0.123230462078,0.385472594359,Buy
0.284315582532,0.531986834245,0.183697583222,0.385472594359,Buy
0.417627542928,0.461656902383,0.120715554689,0.385472594359,Hold
0.518223838502,0.411358754596,0.0704174069019,0.385472594359,Sell
0.483015135051,0.388953216037,0.128031648912,0.385472594359,Buy
0.485294553816,0.446283803921,0.0684216422628,0.297751341622,Buy
0.379292197858,0.480824574918,0.139883227224,0.385472594359,Hold
0.465410783325,0.411358754596,0.123230462078,0.385472594359,Buy
0.4478064316,0.340941347694,0.211252220705,0.385472594359,Buy
0.324575969522,0.508182689086,0.167241341392,0.385472594359,Buy
0.30143882154,0.546157790666,0.152403387795,0.385472594359,Hold
0.331177601419,0.481776161498,0.187046237083,0.385472594359,Buy
0.352260908366,0.486638315784,0.161100775849,0.385472594359,Sell
0.315993848056,0.550433133227,0.133573018717,0.385472594359,Hold
0.398323853811,0.498351312466,0.103324833723,0.297751341622,Hold
0.448025427526,0.470684476487,0.0812900959876,0.248169763989,Buy
0.236554210895,0.5521935684,0.211252220705,0.385472594359,Hold
0.359216790659,0.446567458047,0.194215751294,0.385472594359,Buy
0.4478064316,0.446567458047,0.105626110353,0.385472594359,Hold
0.433301281381,0.566698718619,0.0,0.0345875834125,Buy
0.422083746426,0.448127622847,0.129788630727,0.297751341622,Buy
0.266733099567,0.506925235392,0.226341665042,0.385472594359,Sell
0.236554210895,0.446567458047,0.316878331058,0.385472594359,Sell
0.496165373689,0.395239107233,0.108595519078,0.385472594359,Hold
0.38809000794,0.464968869548,0.146941122512,0.385472594359,Buy
0.4478064316,0.5521935684,0.0,0.385472594359,Buy
0.405555987459,0.467692680118,0.126751332423,0.385472594359,Buy
0.352135717368,0.488011160495,0.159853122137,0.285219734089,Sell
0.306971617797,0.5521935684,0.140834813804,0.385472594359,Sell
0.4478064316,0.451848763565,0.100344804835,0.385472594359,Buy
0.329199626372,0.501567000948,0.169233372681,0.31529559217,Sell
0.433301281381,0.566698718619,0.0,0.0345875834125,Buy
0.383447022142,0.408526962884,0.208026014974,0.341611967991,Sell
0.236554210895,0.5521935684,0.211252220705,0.385472594359,Sell
0.352742932283,0.489069392927,0.15818767479,0.385472594359,Hold
0.315773793659,0.605006623576,0.0792195827646,0.385472594359,Hold
0.433301281381,0.566698718619,0.0,0.0345875834125,Sell
0.461730560252,0.413273029117,0.124996410631,0.31529559217,Buy
0.337150506469,0.501895420613,0.160954072918,0.385472594359,Hold
0.43174256864,0.491723607754,0.076533823606,0.326991759201,Hold
0.361385068584,0.489778139555,0.148836791861,0.385472594359,Hold
0.399825943564,0.426546822752,0.173627233684,0.385472594359,Buy
0.393190703047,0.606809296953,0.0,0.0345875834125,Sell
0.365445138643,0.485119573975,0.149435287382,0.268510924043,Buy
0.351782694916,0.494579326389,0.153637978695,0.385472594359,Hold
0.405555987459,0.425442235977,0.169001776564,0.385472594359,Hold
0.328096839867,0.506422253914,0.165480906219,0.385472594359,Hold
0.4478064316,0.446567458047,0.105626110353,0.385472594359,Buy
0.393190703047,0.606809296953,0.0,0.0345875834125,Hold
0.319642163637,0.487615950739,0.192741885624,0.353573957,Sell
0.369683248362,0.515312246579,0.115004505059,0.268510924043,Sell
0.353020905802,0.512050849433,0.134928244765,0.335346164224,Sell
0.54075740871,0.400091969492,0.0591506217975,0.385472594359,Sell
0.236554210895,0.5521935684,0.211252220705,0.385472594359,Sell
0.403698158349,0.515517880059,0.0807839615926,0.151549253728,Sell
0.340716648861,0.446283803921,0.212999547218,0.297751341622,Sell
0.423059742889,0.400091969492,0.176848287619,0.385472594359,Sell
0.53064958139,0.389130712807,0.0802197058035,0.326991759201,Buy
0.433301281381,0.566698718619,0.0,0.0345875834125,Buy
0.496556944071,0.384275136557,0.119167919372,0.385472594359,Buy
0.495818299942,0.417760337042,0.0864213630159,0.385472594359,Buy
0.420038772529,0.459238445793,0.120722781678,0.350384093264,Buy
0.523253653281,0.446567458047,0.0301788886722,0.385472594359,Buy
0.41176722841,0.496820097825,0.0914126737654,0.335346164224,Hold
0.553432541953,0.393754402871,0.0528130551764,0.385472594359,Buy
0.490056875741,0.467692680118,0.0422504441411,0.385472594359,Buy
0.410065054436,0.450959241353,0.138975704211,0.385472594359,Buy
0.412597728149,0.464171809773,0.123230462078,0.385472594359,Buy
0.441577965564,0.42398758402,0.134434450416,0.321675319641,Buy
0.433301281381,0.566698718619,0.0,0.0345875834125,Hold
0.405555987459,0.467692680118,0.126751332423,0.385472594359,Buy
0.422200101818,0.42032097002,0.157478928162,0.385472594359,Buy
0.299929877106,0.509943124259,0.190126998635,0.385472594359,Buy
0.377389024698,0.481776161498,0.140834813804,0.385472594359,Sell
0.393190703047,0.606809296953,0.0,0.0345875834125,Buy
0.485540293239,0.432915780081,0.0815439266808,0.35623217678,Buy
0.289367266071,0.657819678753,0.0528130551764,0.385472594359,Hold
0.236554210895,0.5521935684,0.211252220705,0.385472594359,Hold
0.284337451292,0.580025210175,0.135637338532,0.385472594359,Sell
0.391964148199,0.436345837676,0.171690014125,0.385472594359,Sell
0.323318515827,0.58991717924,0.0867643049327,0.385472594359,Hold
0.33157314017,0.50929488269,0.159131977141,0.268510924043,Hold
0.615910534457,0.384089465543,0.0,0.31529559217,Buy
0.236554210895,0.763445789105,0.0,0.385472594359,Hold
0.377389024698,0.481776161498,0.140834813804,0.385472594359,Hold
0.4478064316,0.340941347694,0.211252220705,0.385472594359,Buy
0.565168776436,0.340941347694,0.0938898758691,0.385472594359,Buy
0.455630587923,0.363702529723,0.180666882354,0.385472594359,Buy
0.378079745686,0.500121704787,0.121798549527,0.268510924043,Buy
0.452882815693,0.411524072556,0.13559311175,0.350384093264,Sell
0.342180321247,0.340941347694,0.316878331058,0.385472594359,Sell
0.433301281381,0.566698718619,0.0,0.0345875834125,Buy
0.659058652306,0.340941347694,0.0,0.385472594359,Buy
0.393190703047,0.606809296953,0.0,0.0345875834125,Buy
0.31870785228,0.516984864949,0.164307282771,0.385472594359,Hold
0.4478064316,0.340941347694,0.211252220705,0.385472594359,Buy
0.482424310056,0.44121674489,0.0763589450538,0.297751341622,Buy
0.388579797009,0.396050622661,0.215369580329,0.385472594359,Buy
0.363305543318,0.488817902188,0.147876554494,0.385472594359,Sell
0.412597728149,0.411358754596,0.176043517255,0.385472594359,Buy
0.382418839477,0.401299125039,0.216282035484,0.385472594359,Buy
0.479176592194,0.453935695486,0.0668877123202,0.385472594359,Buy
0.370942360686,0.432186438328,0.196871200986,0.385472594359,Sell
0.394993376424,0.446567458047,0.158439165529,0.385472594359,Sell
0.358550399638,0.5936303084,0.0478192919621,0.268510924043,Hold
0.472955505494,0.4339929211,0.0930515734059,0.385472594359,Buy
0.421295116204,0.454321755831,0.124383127965,0.385472594359,Sell
0.398584087233,0.42309498908,0.178320923687,0.385472594359,Buy
0.50075542652,0.422977411606,0.0762671618737,0.31529559217,Buy
0.393190703047,0.566698718619,0.0401105783342,0.0345875834125,Sell
0.518223838502,0.411358754596,0.0704174069019,0.385472594359,Buy
0.236554210895,0.500929696175,0.26251609293,0.385472594359,Hold
0.236554210895,0.340941347694,0.422504441411,0.385472594359,Sell
0.295704832692,0.64514454551,0.0591506217975,0.385472594359,Hold
0.306971617796,0.497424474143,0.195603908061,0.385472594359,Hold
0.490056875741,0.425442235977,0.0845008882822,0.385472594359,Hold
0.390466543123,0.426573944302,0.182959512575,0.385472594359,Hold
0.337150506469,0.501895420613,0.160954072918,0.385472594359,Hold
0.387258130969,0.431950511463,0.180791357568,0.385472594359,Sell
0.460027516756,0.503565548111,0.0364069351333,0.174941587791,Buy
0.4478064316,0.340941347694,0.211252220705,0.385472594359,Sell
0.236554210895,0.481776161498,0.281669627607,0.385472594359,Hold
0.357269765583,0.491835791056,0.150894443361,0.385472594359,Buy
0.440758381009,0.504939221824,0.0543023971675,0.210030088886,Sell
0.434757422247,0.444076987005,0.121165590748,0.385472594359,Sell
0.262960738483,0.710632733929,0.0264065275882,0.385472594359,Hold
0.371227501594,0.504556192631,0.124216305775,0.385472594359,Hold
0.406028813085,0.46735781387,0.126613373045,0.31529559217,Sell
0.433301281381,0.566698718619,0.0,0.0345875834125,Buy
0.365217774255,0.483690041195,0.15109218455,0.385472594359,Hold
0.342180321247,0.499380513224,0.158439165529,0.385472594359,Sell
0.425952753596,0.457494297049,0.116552949355,0.385472594359,Buy
0.377389024698,0.340941347694,0.281669627607,0.385472594359,Buy
0.342180321247,0.5521935684,0.105626110353,0.385472594359,Buy
0.457488825049,0.435858144081,0.10665303087,0.385472594359,Buy
0.337955276833,0.48036781336,0.181676909807,0.385472594359,Sell
0.413245992214,0.586754007786,0.0,0.0345875834125,Sell
0.524625420948,0.401756380928,0.0736181981246,0.385472594359,Buy
0.433301281381,0.566698718619,0.0,0.0345875834125,Hold
0.342180321247,0.340941347694,0.316878331058,0.385472594359,Buy
0.532862839506,0.373365122121,0.0937720383731,0.385472594359,Buy
0.363305543318,0.439525717357,0.197168739325,0.385472594359,Buy
0.406475185566,0.517655444629,0.0758693698051,0.184966873818,Sell
0.236554210895,0.763445789105,0.0,0.385472594359,Hold
0.461055008164,0.395081862797,0.143863129039,0.385472594359,Buy
0.339797777405,0.484901977565,0.17530024503,0.385472594359,Sell
0.278804655036,0.601485753231,0.119709591733,0.385472594359,Hold
0.352742932283,0.511703559431,0.135553508286,0.385472594359,Hold
0.440758381009,0.450636824656,0.108604794335,0.210030088886,Sell
0.268230612603,0.611956913089,0.119812474308,0.385472594359,Hold
0.236554210895,0.5521935684,0.211252220705,0.385472594359,Sell
0.390466543123,0.475237402286,0.134296054591,0.385472594359,Hold
0.321055099177,0.397275273216,0.281669627607,0.385472594359,Sell
0.433301281381,0.566698718619,0.0,0.0345875834125,Sell
0.349222061938,0.537861136591,0.112916801471,0.385472594359,Hold
0.371912115273,0.446371854139,0.181716030588,0.385472594359,Sell
0.31829730026,0.519839501431,0.161863198309,0.335346164224,Hold
0.236554210895,0.710632733929,0.0528130551764,0.385472594359,Hold
0.312663861915,0.470126549415,0.21720958867,0.210030088886,Sell
0.371520907456,0.537523275295,0.0909558172482,0.385472594359,Hold
0.415213231834,0.457700114758,0.127086653408,0.385472594359,Sell
0.471278900567,0.434831223564,0.093889875869,0.385472594359,Buy
0.353032789027,0.532936591679,0.114030619294,0.268510924043,Sell
0.358508800835,0.508069034811,0.133422164353,0.326991759201,Hold
0.453846097124,0.466470313284,0.0796835895917,0.297751341622,Sell
0.4478064316,0.340941347694,0.211252220705,0.385472594359,Buy
0.306971617796,0.481776161498,0.211252220705,0.385472594359,Sell
0.35098249711,0.481776161498,0.167241341392,0.385472594359,Hold
0.359216790659,0.446567458047,0.194215751294,0.385472594359,Hold
0.370987442253,0.494579326389,0.134433231358,0.385472594359,Buy
0.327501996853,0.453758588517,0.21873941463,0.385472594359,Sell
0.32557466631,0.467442341098,0.206982992592,0.326991759201,Sell
0.488233567884,0.401927851886,0.10983858023,0.385472594359,Buy
0.422261748089,0.443871711005,0.133866540905,0.31529559217,Buy
0.502722252001,0.483702148707,0.0135755992919,0.210030088886,Buy
0.330913536143,0.574727138609,0.0943593252485,0.385472594359,Buy
0.342180321247,0.499380513224,0.158439165529,0.385472594359,Buy
0.393190703047,0.606809296953,0.0,0.0345875834125,Buy
0.333126654646,0.570300901603,0.0965724437511,0.385472594359,Hold
0.296616116781,0.465287017574,0.238096865644,0.385472594359,Sell
0.236554210895,0.522014679728,0.241431109378,0.385472594359,Hold
0.493577746086,0.391407155974,0.11501509794,0.385472594359,Buy
0.317768040945,0.546064082474,0.13616787658,0.341611967991,Hold
0.236554210895,0.461656902383,0.301788886722,0.385472594359,Sell
0.425936542975,0.471730172226,0.102333284799,0.268510924043,Buy
0.366966259082,0.470126549415,0.162907191503,0.210030088886,Buy
0.289367266071,0.5521935684,0.158439165529,0.385472594359,Buy
0.467688993549,0.436626177073,0.0956848293783,0.385472594359,Sell
0.377389024698,0.376150051145,0.246460924156,0.385472594359,Sell
0.466819131464,0.437061108115,0.096119760421,0.385472594359,Buy
0.405555987459,0.340941347694,0.253502664847,0.385472594359,Buy
0.504140357122,0.418400495287,0.0774591475919,0.385472594359,Buy
0.354149676503,0.541805488961,0.104044834536,0.326991759201,Hold
0.433301281381,0.566698718619,0.0,0.0345875834125,Buy
0.348393139082,0.559559491791,0.0920473691267,0.385472594359,Hold
0.404556782897,0.450636824656,0.144806392447,0.210030088886,Buy
0.502008275524,0.462127255504,0.0358644689716,0.268510924043,Buy
0.342180321247,0.525787040812,0.132032637941,0.385472594359,Hold
0.462279204866,0.470773786387,0.066947008747,0.268510924043,Buy
0.312530886762,0.470657623566,0.216811489671,0.385472594359,Sell
0.500619486776,0.415466436666,0.083914076558,0.385472594359,Buy
0.236554210895,0.763445789105,0.0,0.385472594359,Hold
0.394993376424,0.446567458047,0.158439165529,0.385472594359,Hold
0.433301281381,0.566698718619,0.0,0.0345875834125,Buy
0.309107836059,0.55068813254,0.140204031402,0.341611967991,Sell
0.457470254362,0.506328147527,0.0362015981117,0.210030088886,Buy
0.457866061158,0.441537643268,0.100596295574,0.385472594359,Buy
0.4478064316,0.5521935684,0.0,0.385472594359,Hold
0.3980556031,0.488589892861,0.113354504039,0.151549253728,Buy
0.4478064316,0.340941347694,0.211252220705,0.385472594359,Buy
0.599755103816,0.370593121939,0.0296517742447,0.385472594359,Buy
0.442366780062,0.464935596461,0.0926976234771,0.385472594359,Hold
0.416969913318,0.455628678847,0.127401407835,0.335346164224,Buy
0.342180321247,0.499380513224,0.158439165529,0.385472594359,Sell
0.391528424609,0.44574865099,0.162722924401,0.385472594359,Sell
0.536279583861,0.402330881917,0.0613895342222,0.385472594359,Buy
0.506671683353,0.431080479705,0.0622478369416,0.31529559217,Buy
0.423815394179,0.484694239691,0.0914903661295,0.24511858998,Buy
0.359595911756,0.490412568293,0.149991519951,0.31529559217,Hold
0.659058652306,0.340941347694,0.0,0.385472594359,Buy
0.236554210895,0.5521935684,0.211252220705,0.385472594359,Hold
0.592347424714,0.367625838731,0.0400267365547,0.385472594359,Buy
0.393190703047,0.606809296953,0.0,0.0345875834125,Buy
0.437746802042,0.445088100759,0.117165097198,0.385472594359,Sell
0.358184277361,0.44976824927,0.192047473369,0.385472594359,Sell
0.236554210895,0.499380513224,0.264065275882,0.385472594359,Hold
0.393190703047,0.566698718619,0.0401105783342,0.0345875834125,Sell
0.518223838502,0.411358754596,0.0704174069019,0.385472594359,Buy
0.353417141498,0.493762103098,0.152820755404,0.385472594359,Hold
0.342180321247,0.499380513224,0.158439165529,0.385472594359,Sell
0.452333264901,0.464926281989,0.0827404531097,0.385472594359,Buy
0.549317825178,0.378527488655,0.0721546861672,0.385472594359,Buy
0.424333962633,0.414292813217,0.16137322415,0.385472594359,Buy
0.418857053207,0.364413816662,0.216729130131,0.385472594359,Buy
0.435247966544,0.457408309014,0.107343724442,0.235093303953,Buy
0.469043427332,0.424212725697,0.10674384697,0.385472594359,Buy
0.394993376424,0.481776161498,0.123230462078,0.385472594359,Hold
0.236554210895,0.763445789105,0.0,0.385472594359,Hold
0.32017488159,0.569797920125,0.110027198284,0.385472594359,Buy
0.380639571832,0.478866446624,0.140493981544,0.344192004836,Sell
0.519530967457,0.37921823816,0.101250794383,0.385472594359,Buy
0.400800526214,0.415321638967,0.183877834819,0.385472594359,Buy
0.433301281381,0.566698718619,0.0,0.0345875834125,Hold
0.429028456426,0.454664141163,0.116307402411,0.385472594359,Sell
0.409396936926,0.447939225714,0.142663837359,0.385472594359,Sell
0.312663861915,0.57873134375,0.108604794335,0.210030088886,Hold
0.470512452601,0.415957442394,0.113530105005,0.385472594359,Buy
0.4478064316,0.340941347694,0.211252220705,0.385472594359,Buy
0.508164208945,0.431478013711,0.0603577773444,0.385472594359,Buy
0.271762914345,0.605006623576,0.123230462078,0.385472594359,Hold
0.426190710129,0.435831947129,0.137977342742,0.385472594359,Sell
0.513165020687,0.478480764364,0.00835421494884,0.210030088886,Buy
0.535828190227,0.367347875283,0.09682393449,0.385472594359,Buy
0.433301281381,0.566698718619,0.0,0.0345875834125,Buy
0.483015135051,0.428963106322,0.0880217586273,0.385472594359,Buy
0.332577947579,0.340941347694,0.326480704727,0.385472594359,Sell
0.405555987459,0.340941347694,0.253502664847,0.385472594359,Buy
0.42599060383,0.522067972793,0.0519414233777,0.210030088886,Buy
0.409218456098,0.510456822996,0.0803247209062,0.326991759201,Hold
0.454408063497,0.433364194253,0.11222774225,0.385472594359,Buy
0.484222953841,0.422374419275,0.0934026268838,0.307498147482,Buy
0.236554210895,0.5521935684,0.211252220705,0.385472594359,Hold
0.4478064316,0.411358754596,0.140834813804,0.385472594359,Buy
0.399547697383,0.49407874239,0.106373560227,0.210030088886,Buy
